name_urn,name,language_urn,language,gender,name_type
Q1935238,Milič,Q9063,Slovene,NA,surname
Q1936737,Jeon,Q9176,Korean,NA,surname
Q1940368,Kempis,Q9072,Estonian,NA,surname
Q1940920,Miyamura,Q5287,Japanese,NA,surname
Q1941203,Mlakar,Q9063,Slovene,NA,surname
Q1943547,Moll,Q7026,Catalan,NA,surname
Q1951031,Mousavi,Q9168,Persian,NA,surname
Q1955591,Mustafin,Q7737,Russian,NA,surname
Q1957624,Mårtensson,Q9027,Swedish,NA,surname
Q1962020,Nabinger,Q188,German,NA,surname
Q1963502,Nagel,Q188,German,NA,surname
Q1965666,Nash,Q1860,English,NA,surname
Q1978444,Nestler,Q1860,English,NA,surname
Q1979140,Neu,Q188,German,NA,surname
Q1981031,Takeda,Q5287,Japanese,NA,surname
Q1982277,Nevo,Q9288,Hebrew,NA,surname
Q1983554,Newman,Q1860,English,NA,surname
Q1994069,Nitzsche,Q188,German,NA,surname
Q2006455,Näslund,Q9027,Swedish,NA,surname
Q2014434,Odermatt,Q387066,Swiss German,NA,surname
Q2015003,Oehler,Q188,German,NA,surname
Q2016241,Ogris,Q9063,Slovene,NA,surname
Q2016528,Ohlin,Q9027,Swedish,NA,surname
Q2037279,Ott,Q188,German,NA,surname
Q2041502,Ottosson,Q9027,Swedish,NA,surname
Q2043067,Ozawa,Q5287,Japanese,NA,surname
Q1699018,Johansson,Q9027,Swedish,NA,surname
Q1700760,Gardner,Q1860,English,NA,surname
Q1702906,Mickevičius,Q9083,Lithuanian,NA,surname
Q1703177,Wyder,Q387066,Swiss German,NA,surname
Q1703599,Jordan,Q9063,Slovene,NA,surname
Q1706725,Pettersson,Q9027,Swedish,NA,surname
Q1707301,Tyler,Q1860,English,NA,surname
Q1711617,Juknevičienė,Q9083,Lithuanian,NA,surname
Q1713477,Jungnickel,Q188,German,NA,surname
Q1714922,Jähn,Q188,German,NA,surname
Q1715038,Jóhannesdóttir,Q294,Icelandic,NA,surname
Q1715412,Vogel,Q188,German,NA,surname
Q1717435,Sō,Q5287,Japanese,NA,surname
Q1719303,Steiner,Q188,German,NA,surname
Q1719790,Wenzel,Q188,German,NA,surname
Q1720791,Lindqvist,Q9027,Swedish,NA,surname
Q1720995,Kaelin,Q1860,English,NA,surname
Q1721002,Kemmerling,Q188,German,NA,surname
Q1721881,Kaklamanis,Q9129,Greek,NA,surname
Q1722102,Kalckstein,Q188,German,NA,surname
Q1722571,Kalniņš,Q9078,Latvian,NA,surname
Q1724227,Rose,Q1860,English,NA,surname
Q1728350,Kapanen,Q1412,Finnish,NA,surname
Q1728458,Stemberger,Q306626,Austrian German,NA,surname
Q1728913,Karakaş,Q256,Turkish,NA,surname
Q1734285,Karosas,Q9083,Lithuanian,NA,surname
Q1737707,Keefe,Q20923490,multiple languages,NA,surname
Q1738213,Keller,Q188,German,NA,surname
Q1738801,Santana,Q1321,Spanish,NA,surname
Q1739021,Kent,Q1860,English,NA,surname
Q1739218,Kerckhoffs,Q7411,Dutch,NA,surname
Q1739248,Kerin,Q9063,Slovene,NA,surname
Q1739730,Kerwin,Q1860,English,NA,surname
Q1740094,Sandig,Q188,German,NA,surname
Q1740885,Kidston,Q20923490,multiple languages,NA,surname
Q1742934,Kopač,Q9063,Slovene,NA,surname
Q1750042,Norčič,Q9063,Slovene,NA,surname
Q1751814,Krämer,Q188,German,NA,surname
Q1751954,May,Q1860,English,NA,surname
Q1755217,Magowan,Q9142,Irish,NA,surname
Q1756211,Laukkanen,Q1412,Finnish,NA,surname
Q1758618,Klitgaard,Q9035,Danish,NA,surname
Q1762298,Holmes,Q1860,English,NA,surname
Q1764270,Schönberg,Q188,German,NA,surname
Q1769191,Turgut,Q256,Turkish,NA,surname
Q1773921,Schumacher,Q188,German,NA,surname
Q1775341,Schütz,Q188,German,NA,surname
Q1777132,Knievel,Q188,German,NA,surname
Q1777139,Knight,Q42365,Old English,NA,surname
Q1784421,Korhonen,Q1412,Finnish,NA,surname
Q1784833,Korver,Q7411,Dutch,NA,surname
Q1785289,Kostka,Q9058,Slovak,NA,surname
Q1785652,Kovačič,Q9063,Slovene,NA,surname
Q1785805,Koçak,Q256,Turkish,NA,surname
Q1786786,Krastew,Q7918,Bulgarian,NA,surname
Q1789427,Kristoffersen,Q9043,Norwegian,NA,surname
Q1790692,Krüger,Q188,German,NA,surname
Q1791084,Collins,Q1860,English,NA,surname
Q1791251,Kuhn,Q188,German,NA,surname
Q1791950,Kumagai,Q5287,Japanese,NA,surname
Q1792982,Kurbjuweit,Q188,German,NA,surname
Q1793361,Villiger,Q387066,Swiss German,NA,surname
Q1794217,Cooper,Q1860,English,NA,surname
Q1795948,König,Q188,German,NA,surname
Q1796619,Körner,Q188,German,NA,surname
Q1796840,Yılmaz,Q256,Turkish,NA,surname
Q1796980,Kühn,Q188,German,NA,surname
Q1796991,Kühnen,Q188,German,NA,surname
Q3841920,MacDougall,Q9314,Scottish Gaelic,NA,surname
Q3858027,Milne-Edwards,Q1860,English,NA,surname
Q3866123,Mosley,Q1860,English,NA,surname
Q3869914,Nagatomo,Q5287,Japanese,NA,surname
Q3869988,Najm,Q13955,Arabic,NA,surname
Q3897170,Pasquali,Q652,Italian,NA,surname
Q3901054,Petrelli,Q652,Italian,NA,surname
Q3928591,Raciti,Q652,Italian,NA,surname
Q3959346,Sheldon,Q1860,English,NA,surname
Q3980874,Taniyama,Q5287,Japanese,NA,surname
Q3992665,Tominc,Q9063,Slovene,NA,surname
Q4008972,Vasta,Q652,Italian,NA,surname
Q4016138,Volkonskaya,Q7737,Russian,NA,surname
Q4023799,Zanini,Q652,Italian,NA,surname
Q4054247,Abakanowicz,Q809,Polish,NA,surname
Q4056395,Awtonomow,Q7737,Russian,NA,surname
Q4056533,Agadzhanov,Q7737,Russian,NA,surname
Q4058975,Ireton,Q1860,English,NA,surname
Q4060620,Alves da Silva,Q5146,Portuguese,NA,surname
Q4061944,Alekseyenko,Q7737,Russian,NA,surname
Q4062154,Alyakhnovich,Q9091,Belarusian,NA,surname
Q4062787,Almeida,Q5146,Portuguese,NA,surname
Q4066423,Anichkov,Q7737,Russian,NA,surname
Q4071130,Asanbayev,Q7737,Russian,NA,surname
Q4074310,Babikov,Q7737,Russian,NA,surname
Q4074451,Babkin,Q7737,Russian,NA,surname
Q4074747,Bagdasarian,Q8785,Armenian,NA,surname
Q4076115,Bakunin,Q7737,Russian,NA,surname
Q4077634,Barayev,Q33350,Chechen,NA,surname
Q4077893,Barantsevich,Q9091,Belarusian,NA,surname
Q4077946,Baratz,Q9288,Hebrew,NA,surname
Q4078824,Barshchevsky,Q9091,Belarusian,NA,surname
Q4078852,Baryshev,Q7737,Russian,NA,surname
Q4079395,Batishchev,Q7737,Russian,NA,surname
Q4079458,Batrakow,Q7737,Russian,NA,surname
Q4081457,Beckford,Q1860,English,NA,surname
Q4083870,Bentley,Q1860,English,NA,surname
Q4083950,Burbidge,Q1860,English,NA,surname
Q4085080,Bernatsky,Q7737,Russian,NA,surname
Q4085613,Beskin,Q7737,Russian,NA,surname
Q4085874,Best,Q1860,English,NA,surname
Q4086835,Bingham,Q1860,English,NA,surname
Q4087147,Biryukova,Q7737,Russian,NA,surname
Q4088559,Bobič,Q9063,Slovene,NA,surname
Q4088562,Bobkin,Q7737,Russian,NA,surname
Q4097411,Brandon,Q1860,English,NA,surname
Q4097939,Budakov,Q7737,Russian,NA,surname
Q4098668,Bukur,Q7737,Russian,NA,surname
Q4099672,Burlak,Q7737,Russian,NA,surname
Q4100085,Buslaev,Q7737,Russian,NA,surname
Q4110266,Viacorka,Q9091,Belarusian,NA,surname
Q4113871,Vovk,Q9063,Slovene,NA,surname
Q4122621,Q4122621,Q9091,Belarusian,NA,surname
Q4123692,Wologodski,Q7737,Russian,NA,surname
Q4131384,Gagarin,Q7737,Russian,NA,surname
Q4131675,Gazzayev,Q7737,Russian,NA,surname
Q4132717,Gallyamov,Q7737,Russian,NA,surname
Q2052152,Parejo,Q1321,Spanish,NA,surname
Q2064158,Paulson,Q1860,English,NA,surname
Q2065931,Pearson,Q1860,English,NA,surname
Q2071244,Perkins,Q1860,English,NA,surname
Q2071665,Perović,Q6654,Croatian,NA,surname
Q2071731,Perrone,Q652,Italian,NA,surname
Q2083491,Pfeifer,Q188,German,NA,surname
Q2087898,Philipps,Q1860,English,NA,surname
Q2094543,Pietsch,Q188,German,NA,surname
Q2096040,Pintarič,Q9063,Slovene,NA,surname
Q2105042,Porter,Q1860,English,NA,surname
Q2106585,Potter,Q1860,English,NA,surname
Q2108376,Pregl,Q9063,Slovene,NA,surname
Q2108661,Preminger,Q8641,Yiddish,NA,surname
Q2109026,Preston,Q1860,English,NA,surname
Q2114396,Prudnikow,Q7737,Russian,NA,surname
Q2114416,Pruitt,Q1860,English,NA,surname
Q2117635,Puig,Q1321,Spanish,NA,surname
Q2120137,Pálsdóttir,Q294,Icelandic,NA,surname
Q2120978,Pütsep,Q9072,Estonian,NA,surname
Q2122984,Smit,Q7411,Dutch,NA,surname
Q2123241,Quinn,Q1860,English,NA,surname
Q2123576,Quiñones,Q1321,Spanish,NA,surname
Q2123672,Qureshi,Q13955,Arabic,NA,surname
Q2124778,Raab,Q188,German,NA,surname
Q2125822,Radin,Q9063,Slovene,NA,surname
Q2127407,Rahman,Q13955,Arabic,NA,surname
Q2129074,Rakić,Q9299,Serbian,NA,surname
Q2131972,Raskin,Q1860,English,NA,surname
Q2133278,Rault,Q150,French,NA,surname
Q2133813,Ray,Q1860,English,NA,surname
Q2136484,Reed,Q1860,English,NA,surname
Q2139077,Reich,Q188,German,NA,surname
Q2145086,Repnik,Q9063,Slovene,NA,surname
Q2146381,Rettinghaus,Q188,German,NA,surname
Q2148549,Ribnikar,Q9063,Slovene,NA,surname
Q2156271,Robert,Q150,French,NA,surname
Q2159498,Schmelzer,Q188,German,NA,surname
Q2159662,Robertson,Q1860,English,NA,surname
Q2160008,Robnik,Q9063,Slovene,NA,surname
Q2160221,Roche,Q150,French,NA,surname
Q2164408,Rolph,Q1860,English,NA,surname
Q2166632,Roscher,Q21200,Germanic languages,NA,surname
Q2167741,Rossiter,Q1860,English,NA,surname
Q2169172,Rouché,Q150,French,NA,surname
Q2176644,Rupnik,Q9063,Slovene,NA,surname
Q2177230,Van der Meer,Q7411,Dutch,NA,surname
Q2202991,Rötzer,Q188,German,NA,surname
Q2213496,Sakalas,Q9083,Lithuanian,NA,surname
Q2215153,Salonen,Q1412,Finnish,NA,surname
Q2226872,De Bruin,Q7411,Dutch,NA,surname
Q2227672,Saunders,Q1860,English,NA,surname
Q2232595,Scheicher,Q188,German,NA,surname
Q2236136,Schindler,Q188,German,NA,surname
Q2245329,Schlözer,Q188,German,NA,surname
Q2246512,Schmitt,Q188,German,NA,surname
Q2251389,Shulman,Q8641,Yiddish,NA,surname
Q2255316,Gutiérrez,Q1321,Spanish,NA,surname
Q2264296,Sedef,Q256,Turkish,NA,surname
Q2266504,Seidel,Q188,German,NA,surname
Q2276538,Shaked,Q9288,Hebrew,NA,surname
Q2278589,Shibasaki,Q5287,Japanese,NA,surname
Q4682862,Adin,Q1860,English,NA,surname
Q4683262,Adlam,Q1860,English,NA,surname
Q4683269,Adlard,Q1860,English,NA,surname
Q4683309,Adlešič,Q9063,Slovene,NA,surname
Q4685830,Adshead,Q1860,English,NA,surname
Q4691265,Agar-Ellis,Q1860,English,NA,surname
Q4691461,Agata,Q5287,Japanese,NA,surname
Q4694896,Ahad,Q13955,Arabic,NA,surname
Q4696339,Ahsan,Q13955,Arabic,NA,surname
Q4696530,Aiba,Q5287,Japanese,NA,surname
Q4696625,Aida,Q5287,Japanese,NA,surname
Q4697178,Aimoto,Q5287,Japanese,NA,surname
Q4699351,Aiuchi,Q5287,Japanese,NA,surname
Q4700147,Akahori,Q5287,Japanese,NA,surname
Q4700149,Akahoshi,Q5287,Japanese,NA,surname
Q4700273,Akao,Q5287,Japanese,NA,surname
Q4700315,Akasaki,Q5287,Japanese,NA,surname
Q4700350,Akashiya,Q5287,Japanese,NA,surname
Q4700363,Akatsuka,Q5287,Japanese,NA,surname
Q4700380,Akaza,Q5287,Japanese,NA,surname
Q4700488,Akbay,Q256,Turkish,NA,surname
Q4700579,Akehurst,Q1860,English,NA,surname
Q4700670,Akhalkatsi,Q8108,Georgian,NA,surname
Q4701211,Akisada,Q5287,Japanese,NA,surname
Q4701219,Akita,Q5287,Japanese,NA,surname
Q4701391,Akkoyun,Q256,Turkish,NA,surname
Q4701455,Akman,Q256,Turkish,NA,surname
Q4701897,Aktuna,Q256,Turkish,NA,surname
Q4701992,Akutsu,Q5287,Japanese,NA,surname
Q4702045,Akyıldız,Q256,Turkish,NA,surname
Q4702087,Akçatepe,Q256,Turkish,NA,surname
Q4702122,Akşit,Q256,Turkish,NA,surname
Q4702869,Al-Masri,Q13955,Arabic,NA,surname
Q4705428,Alabora,Q256,Turkish,NA,surname
Q4712906,Alcalá-Galiano,Q1321,Spanish,NA,surname
Q4712907,Alcalá,Q1321,Spanish,NA,surname
Q4732674,Allik,Q9072,Estonian,NA,surname
Q4733509,Alma-Tadema,Q7411,Dutch,NA,surname
Q4734266,Aloisi,Q652,Italian,NA,surname
Q4734434,Aloneftis,Q36510,Modern Greek,NA,surname
Q4737560,Alurralde,Q1321,Spanish,NA,surname
Q4738997,Amachi,Q5287,Japanese,NA,surname
Q4747012,Amjad,Q13955,Arabic,NA,surname
Q4759296,Andrianopoulos,Q36510,Modern Greek,NA,surname
Q4763328,Anglada,Q7026,Catalan,NA,surname
Q4770761,Anstead,Q1860,English,NA,surname
Q4771950,Anthony,Q1860,English,NA,surname
Q4778425,Anzai,Q5287,Japanese,NA,surname
Q4778826,Aoyama,Q5287,Japanese,NA,surname
Q4778993,Apakidze,Q8108,Georgian,NA,surname
Q4779818,Apicella,Q652,Italian,NA,surname
Q4781349,Appleman,Q1860,English,NA,surname
Q4782350,Apáthy,Q9067,Hungarian,NA,surname
Q4783710,Aragaki,Q5287,Japanese,NA,surname
Q4783796,Arakaki,Q5287,Japanese,NA,surname
Q4784411,Aratani,Q5287,Japanese,NA,surname
Q4790576,Ariga,Q5287,Japanese,NA,surname
Q4790630,Arikawa,Q5287,Japanese,NA,surname
Q4790695,Arimoto,Q5287,Japanese,NA,surname
Q4790699,Arimura,Q5287,Japanese,NA,surname
Q4790705,Arinaga,Q5287,Japanese,NA,surname
Q4790871,Arisaka,Q5287,Japanese,NA,surname
Q4790872,Arisawa,Q5287,Japanese,NA,surname
Q4791204,Ariyoshi,Q5287,Japanese,NA,surname
Q4803421,Asaki,Q5287,Japanese,NA,surname
Q4803562,Asaoka,Q5287,Japanese,NA,surname
Q4803724,Asbridge,Q1860,English,NA,surname
Q4804285,Asghar,Q13955,Arabic,NA,surname
Q4808168,Asplin,Q1860,English,NA,surname
Q4808622,Asscher,Q7411,Dutch,NA,surname
Q4808821,Assheton,Q1860,English,NA,surname
Q4811872,Asumi,Q5287,Japanese,NA,surname
Q4815771,Atienza,Q1321,Spanish,NA,surname
Q4818730,Attridge,Q1860,English,NA,surname
Q4819937,Audisio,Q652,Italian,NA,surname
Q4821657,Aukrust,Q9043,Norwegian,NA,surname
Q4829525,Avsenik,Q9063,Slovene,NA,surname
Q4831080,Aydoğdu,Q256,Turkish,NA,surname
Q4832910,Azria,Q13955,Arabic,NA,surname
Q4833322,Aðalsteinsson,Q294,Icelandic,NA,surname
Q4838583,Bacall,Q1860,English,NA,surname
Q4839971,Bacsik,Q9067,Hungarian,NA,surname
Q4841012,Badley,Q1860,English,NA,surname
Q4841580,Baggett,Q1860,English,NA,surname
Q4842063,Bagoly,Q9067,Hungarian,NA,surname
Q4842129,Bagshaw,Q1860,English,NA,surname
Q817795,Benko,Q9063,Slovene,NA,surname
Q818673,Berasategui,Q1321,Spanish,NA,surname
Q819509,Bergen,Q188,German,NA,surname
Q820106,Bergqvist,Q9027,Swedish,NA,surname
Q821902,Berlinghieri,Q652,Italian,NA,surname
Q823143,Bernatonis,Q9083,Lithuanian,NA,surname
Q824669,Bernhard,Q188,German,NA,surname
Q828275,Bertilsson,Q9027,Swedish,NA,surname
Q832942,Bodnar,Q1860,English,NA,surname
Q851891,Bevis,Q1860,English,NA,surname
Q852558,Bács,Q9067,Hungarian,NA,surname
Q854795,Hong,Q9176,Korean,NA,surname
Q855302,Bian,Q7850,Chinese,NA,surname
Q865822,Birol,Q256,Turkish,NA,surname
Q865841,Birrell,Q1860,English,NA,surname
Q866108,Bischof,Q188,German,NA,surname
Q866374,Biskup,Q809,Polish,NA,surname
Q873789,Csizmadia,Q9067,Hungarian,NA,surname
Q879333,Bjarnadóttir,Q294,Icelandic,NA,surname
Q879515,Björling,Q9027,Swedish,NA,surname
Q884944,Blom,Q1860,English,NA,surname
Q889117,Bock,Q188,German,NA,surname
Q890388,Bogataj,Q9063,Slovene,NA,surname
Q892439,Bonham Carter,Q1860,English,NA,surname
Q892844,Bonomo,Q652,Italian,NA,surname
Q893360,Borbély,Q9067,Hungarian,NA,surname
Q893835,Borja,Q1321,Spanish,NA,surname
Q893914,Born,Q188,German,NA,surname
Q894005,Bornmüller,Q188,German,NA,surname
Q895291,Boutin,Q150,French,NA,surname
Q896987,Bradley,Q1860,English,NA,surname
Q897650,Brancato,Q1860,English,NA,surname
Q897716,Brand,Q1860,English,NA,surname
Q906471,Martínez,Q1321,Spanish,NA,surname
Q908051,Howard,Q1860,English,NA,surname
Q908629,Ross,Q1860,English,NA,surname
Q912614,Küzmič,Q9063,Slovene,NA,surname
Q917343,Brinckmann,Q188,German,NA,surname
Q917502,Brinkmann,Q188,German,NA,surname
Q919574,Álvarez,Q1321,Spanish,NA,surname
Q919822,Hyde-White,Q1860,English,NA,surname
Q924032,Devereaux,Q20923490,multiple languages,NA,surname
Q928249,Kelly,Q1860,English,NA,surname
Q928698,Horak,Q9063,Slovene,NA,surname
Q931355,Kraus,Q188,German,NA,surname
Q937872,Bales,Q1860,English,NA,surname
Q947991,Kobayashi,Q5287,Japanese,NA,surname
Q951135,Herczeg,Q9067,Hungarian,NA,surname
Q953589,Inoue,Q5287,Japanese,NA,surname
Q955866,Jessop,Q1860,English,NA,surname
Q955953,Glaser,Q9063,Slovene,NA,surname
Q960787,Conboy,Q9142,Irish,NA,surname
Q963392,Kovács,Q9067,Hungarian,NA,surname
Q964212,Johnsson,Q9027,Swedish,NA,surname
Q966532,Szilágyi,Q9067,Hungarian,NA,surname
Q973239,Hill,Q1860,English,NA,surname
Q976627,Jowell,Q1860,English,NA,surname
Q976645,McClung,Q1860,English,NA,surname
Q981073,Gadolin,Q1412,Finnish,NA,surname
Q981390,Gingold,Q8641,Yiddish,NA,surname
Q991094,Browne,Q1860,English,NA,surname
Q991110,Browner,Q1860,English,NA,surname
Q994797,Ottmann,Q188,German,NA,surname
Q995121,Shtylla,Q8748,Albanian,NA,surname
Q996443,Posdnjakova,Q7737,Russian,NA,surname
Q2284701,Sigfússon,Q294,Icelandic,NA,surname
Q2290116,Äikäs,Q1412,Finnish,NA,surname
Q2291151,Sjöstedt,Q9027,Swedish,NA,surname
Q2295587,Żmuda,Q809,Polish,NA,surname
Q2301499,Songül,Q256,Turkish,NA,surname
Q2304853,Sousa,Q5146,Portuguese,NA,surname
Q2313749,Spriestersbach,Q188,German,NA,surname
Q2315139,Srebotnjak,Q9063,Slovene,NA,surname
Q2330540,Standing,Q1860,English,NA,surname
Q2331622,Stanley,Q1860,English,NA,surname
Q2339506,Stein,Q188,German,NA,surname
Q2340604,Steinfeld,Q1860,English,NA,surname
Q2350543,Stock,Q1860,English,NA,surname
Q2352378,Stough,Q1860,English,NA,surname
Q2359397,Sturridge,Q1860,English,NA,surname
Q2364643,Sullivan,Q1860,English,NA,surname
Q2372475,Swelim,Q13955,Arabic,NA,surname
Q2380074,Sözen,Q256,Turkish,NA,surname
Q2393144,Tanrıkulu,Q256,Turkish,NA,surname
Q2396629,Taubes,Q8641,Yiddish,NA,surname
Q2401083,Tekin,Q256,Turkish,NA,surname
Q2403450,Tenenbaum,Q188,German,NA,surname
Q2438686,Todorović,Q9299,Serbian,NA,surname
Q2444127,Toriyama,Q5287,Japanese,NA,surname
Q2445391,Tosun,Q256,Turkish,NA,surname
Q2449956,Traoré,Q35772,Manding languages,NA,surname
Q2463540,de Graaf,Q7411,Dutch,NA,surname
Q2463895,Tõnisson,Q9072,Estonian,NA,surname
Q2464520,Türker,Q256,Turkish,NA,surname
Q2465050,Türkoğlu,Q256,Turkish,NA,surname
Q2475265,Ullrich,Q188,German,NA,surname
Q2499830,Upshaw,Q1860,English,NA,surname
Q2507335,Vaher,Q9072,Estonian,NA,surname
Q2507532,Vaišvila,Q9083,Lithuanian,NA,surname
Q2509117,Valjavec,Q9063,Slovene,NA,surname
Q2509646,Valys,Q9083,Lithuanian,NA,surname
Q2509908,Van Vollenhoven,Q7411,Dutch,NA,surname
Q2509942,Van der Pol,Q7411,Dutch,NA,surname
Q2509943,Van der Heijden,Q7411,Dutch,NA,surname
Q2511061,Vasconcelos,Q5146,Portuguese,NA,surname
Q2526237,Villwock,Q188,German,NA,surname
Q2534766,Vospernik,Q9063,Slovene,NA,surname
Q2534864,Vouk,Q9063,Slovene,NA,surname
Q2535063,Vrhovnik,Q9063,Slovene,NA,surname
Q2535227,Vuillemin,Q150,French,NA,surname
Q2538671,Wadding,Q1860,English,NA,surname
Q2539239,Wagner,Q188,German,NA,surname
Q2543039,Wallin,Q9027,Swedish,NA,surname
Q2543157,van den Berg,Q7411,Dutch,NA,surname
Q2547055,Walther,Q188,German,NA,surname
Q2547568,Walton,Q1860,English,NA,surname
Q2549042,Ward,Q1860,English,NA,surname
Q2550388,Washington,Q1860,English,NA,surname
Q2552958,Wawrzyniak,Q809,Polish,NA,surname
Q2553367,Webb,Q1860,English,NA,surname
Q2560155,Werdermann,Q188,German,NA,surname
Q2564123,West,Q1860,English,NA,surname
Q2564836,Westermann,Q1412,Finnish,NA,surname
Q2567996,Widjaja,Q9240,Indonesian,NA,surname
Q2568504,McMahon,Q9142,Irish,NA,surname
Q2570283,Wild,Q1860,English,NA,surname
Q2581197,Dockx,Q34147,Flemish,NA,surname
Q2581264,Williamson,Q1860,English,NA,surname
Q4137655,Gesink,Q7411,Dutch,NA,surname
Q4138884,Girenko,Q7737,Russian,NA,surname
Q4139728,Glickman,Q188,German,NA,surname
Q4139908,Gleason,Q9142,Irish,NA,surname
Q4141090,Gōda,Q5287,Japanese,NA,surname
Q4142470,Halubovich,Q9091,Belarusian,NA,surname
Q4143545,Горбатюк,Q8798,Ukrainian,NA,surname
Q4144396,Horkovenko,Q8798,Ukrainian,NA,surname
Q4148705,Gretzky,Q7737,Russian,NA,surname
Q4150025,Groves,Q1860,English,NA,surname
Q4151606,Goodman,Q1860,English,NA,surname
Q4157616,Demme,Q1860,English,NA,surname
Q4160058,Jacobson,Q1860,English,NA,surname
Q4161084,Dias,Q5146,Portuguese,NA,surname
Q4169294,Alanko,Q1412,Finnish,NA,surname
Q4173426,Yevstigneyev,Q7737,Russian,NA,surname
Q4173489,Jevtić,Q9299,Serbian,NA,surname
Q4175313,Q4175313,Q9091,Belarusian,NA,surname
Q4175504,Emcov,Q7737,Russian,NA,surname
Q4192153,Zinkevich,Q9091,Belarusian,NA,surname
Q4193981,Zorić,Q9299,Serbian,NA,surname
Q4197032,Ivashkevich,Q9091,Belarusian,NA,surname
Q4197314,Igarashi,Q5287,Japanese,NA,surname
Q4199132,Ikeda,Q5287,Japanese,NA,surname
Q4214700,Kargin,Q9078,Latvian,NA,surname
Q4218586,Kvasov,Q7737,Russian,NA,surname
Q4218620,Kvashnin,Q7737,Russian,NA,surname
Q4221464,Kirichek,Q8798,Ukrainian,NA,surname
Q4223527,Kliger,Q8641,Yiddish,NA,surname
Q4224244,Clooney,Q1860,English,NA,surname
Q4226454,Kozakiewicz,Q809,Polish,NA,surname
Q4230559,Q4230559,Q9091,Belarusian,NA,surname
Q4236404,Coe,Q1860,English,NA,surname
Q4237626,Krapivin,Q7737,Russian,NA,surname
Q4240989,Križaj,Q9063,Slovene,NA,surname
Q4242103,Krukenberg,Q25433,Low German,NA,surname
Q4243323,Ksenofontov,Q7737,Russian,NA,surname
Q4247627,Kuptsov,Q7737,Russian,NA,surname
Q4248684,Kurowski,Q809,Polish,NA,surname
Q4252383,Q4252383,Q8798,Ukrainian,NA,surname
Q4252923,Lazarenko,Q8798,Ukrainian,NA,surname
Q4255043,Latynina,Q7737,Russian,NA,surname
Q4258730,Léonard,Q150,French,NA,surname
Q4261994,Lindner,Q188,German,NA,surname
Q4262903,Liprandi,Q652,Italian,NA,surname
Q4263140,Lisitsyn,Q7737,Russian,NA,surname
Q4265439,Łoziński,Q809,Polish,NA,surname
Q4266820,Lopukhin,Q7737,Russian,NA,surname
Q4272896,Lyovin,Q7737,Russian,NA,surname
Q4274203,Maguire,Q1860,English,NA,surname
Q4275617,McGuire,Q1860,English,NA,surname
Q4275864,McNeill,Q1860,English,NA,surname
Q4275961,McAuliffe,Q1860,English,NA,surname
Q4280567,Munro,Q1860,English,NA,surname
Q4285735,Makhmalbaf,Q9168,Persian,NA,surname
Q4291143,Merritt,Q1860,English,NA,surname
Q4298560,Mishchuk,Q8798,Ukrainian,NA,surname
Q4302869,Morozenko,Q8798,Ukrainian,NA,surname
Q4305661,Mu,Q7850,Chinese,NA,surname
Q4309053,Muchnik,Q1321,Spanish,NA,surname
Q4311877,Nadezhdin,Q7737,Russian,NA,surname
Q4322723,Novikova,Q7737,Russian,NA,surname
Q4323318,Nowowiejski,Q809,Polish,NA,surname
Q1002298,Coleman,Q1860,English,NA,surname
Q1004172,Fröhlich,Q188,German,NA,surname
Q1009526,Bunker,Q1860,English,NA,surname
Q1014886,Burger,Q9063,Slovene,NA,surname
Q1016293,Burian,Q9058,Slovak,NA,surname
Q1016752,Burnell,Q1860,English,NA,surname
Q1017270,Busch,Q188,German,NA,surname
Q1018168,Buttigieg,Q9166,Maltese,NA,surname
Q1018205,Buturlin,Q7737,Russian,NA,surname
Q1018922,Bäcker,Q188,German,NA,surname
